datetime,tradingday,open,high,low,close,close_x,close_y,trade
2020-01-06 09:50:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 09:51:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 09:52:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 09:53:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 09:54:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 09:55:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 09:56:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 09:57:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 09:58:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 09:59:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 10:00:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 10:01:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 10:02:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 10:03:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 10:04:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 10:05:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 10:06:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 10:07:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 10:08:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 10:09:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 10:10:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 10:11:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 10:12:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 10:13:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 10:14:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 10:15:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 10:16:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 10:17:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 10:18:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 10:19:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 10:20:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 10:21:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 10:22:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 10:23:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 10:24:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 10:25:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 10:26:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 10:27:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 10:28:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 10:29:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 10:30:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 10:31:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 10:32:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 10:33:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 10:34:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 10:35:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 10:36:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 10:37:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 10:38:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 10:39:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 10:40:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 10:41:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 10:42:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 10:43:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 10:44:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 10:45:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 10:46:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 10:47:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 10:48:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 10:49:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 10:50:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 10:51:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 10:52:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 10:53:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 10:54:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 10:55:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 10:56:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 10:57:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 10:58:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 10:59:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 11:00:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 11:01:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 11:02:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 11:03:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 11:04:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 11:05:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 11:06:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 11:07:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 11:08:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 11:09:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 11:10:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 11:11:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 11:12:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 11:13:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 11:14:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 11:15:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 11:16:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 11:17:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 11:18:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 11:19:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 11:20:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 11:21:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 11:22:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 11:23:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 11:24:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 11:25:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 11:26:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 11:27:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 11:28:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 11:29:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 11:30:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 11:31:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 11:32:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 11:33:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 11:34:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 11:35:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 11:36:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 11:37:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 11:38:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 11:39:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 11:40:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 11:41:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 11:42:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 11:43:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 11:44:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 11:45:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 11:46:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 11:47:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 11:48:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 11:49:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 11:50:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 11:51:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 11:52:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 11:53:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 11:54:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 11:55:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 11:56:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 11:57:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 11:58:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 11:59:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 12:00:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 12:01:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 12:02:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 12:03:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 12:04:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 12:05:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 12:06:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 12:07:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 12:08:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 12:09:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 12:10:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 12:11:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 12:12:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 12:13:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 12:14:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 12:15:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 12:16:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 12:17:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 12:18:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 12:19:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 12:20:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 12:21:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 12:22:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 12:23:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 12:24:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 12:25:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 12:26:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 12:27:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 12:28:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 12:29:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 12:30:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 12:31:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 12:32:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 12:33:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 12:34:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 12:35:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 12:36:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 12:37:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 12:38:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 12:39:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-06 12:40:00,2020-01-06,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-06 12:41:00,2020-01-06,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-06 12:42:00,2020-01-06,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-06 12:43:00,2020-01-06,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-06 12:44:00,2020-01-06,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-06 12:45:00,2020-01-06,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-06 12:46:00,2020-01-06,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-06 12:47:00,2020-01-06,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-06 12:48:00,2020-01-06,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-06 12:49:00,2020-01-06,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-06 12:50:00,2020-01-06,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-06 12:51:00,2020-01-06,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-06 12:52:00,2020-01-06,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-06 12:53:00,2020-01-06,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-06 12:54:00,2020-01-06,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-06 12:55:00,2020-01-06,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-06 12:56:00,2020-01-06,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-06 12:57:00,2020-01-06,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-06 12:58:00,2020-01-06,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-06 12:59:00,2020-01-06,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-07 09:00:00,2020-01-07,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-07 09:01:00,2020-01-07,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-07 09:02:00,2020-01-07,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-07 09:03:00,2020-01-07,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-07 09:04:00,2020-01-07,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-07 09:05:00,2020-01-07,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-07 09:06:00,2020-01-07,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-07 09:07:00,2020-01-07,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-07 09:08:00,2020-01-07,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-07 09:09:00,2020-01-07,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-07 09:10:00,2020-01-07,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-07 09:11:00,2020-01-07,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-07 09:12:00,2020-01-07,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-07 09:13:00,2020-01-07,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-07 09:14:00,2020-01-07,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-07 09:15:00,2020-01-07,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-07 09:16:00,2020-01-07,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-07 09:17:00,2020-01-07,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-07 09:18:00,2020-01-07,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-07 09:19:00,2020-01-07,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-07 09:20:00,2020-01-07,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-07 09:21:00,2020-01-07,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-07 09:22:00,2020-01-07,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-07 09:23:00,2020-01-07,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-07 09:24:00,2020-01-07,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-07 09:25:00,2020-01-07,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-07 09:26:00,2020-01-07,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-07 09:27:00,2020-01-07,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-07 09:28:00,2020-01-07,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-07 09:29:00,2020-01-07,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-07 09:30:00,2020-01-07,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-07 09:31:00,2020-01-07,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-07 09:32:00,2020-01-07,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-07 09:33:00,2020-01-07,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-07 09:34:00,2020-01-07,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-07 09:35:00,2020-01-07,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-07 09:36:00,2020-01-07,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-07 09:37:00,2020-01-07,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-07 09:38:00,2020-01-07,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-07 09:39:00,2020-01-07,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-07 09:40:00,2020-01-07,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-07 09:41:00,2020-01-07,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-07 09:42:00,2020-01-07,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-07 09:43:00,2020-01-07,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-07 09:44:00,2020-01-07,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-07 09:45:00,2020-01-07,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-07 09:46:00,2020-01-07,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-07 09:47:00,2020-01-07,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-07 09:48:00,2020-01-07,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-07 09:49:00,2020-01-07,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-07 09:50:00,2020-01-07,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-07 09:51:00,2020-01-07,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-07 09:52:00,2020-01-07,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-07 09:53:00,2020-01-07,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-07 09:54:00,2020-01-07,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-07 09:55:00,2020-01-07,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-07 09:56:00,2020-01-07,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-07 09:57:00,2020-01-07,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-07 09:58:00,2020-01-07,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-07 09:59:00,2020-01-07,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-07 10:00:00,2020-01-07,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-07 10:01:00,2020-01-07,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-07 10:02:00,2020-01-07,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-07 10:03:00,2020-01-07,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-07 10:04:00,2020-01-07,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-07 10:05:00,2020-01-07,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-07 10:06:00,2020-01-07,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-07 10:07:00,2020-01-07,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-07 10:08:00,2020-01-07,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-07 10:09:00,2020-01-07,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-07 10:10:00,2020-01-07,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-07 10:11:00,2020-01-07,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-07 10:12:00,2020-01-07,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-07 10:13:00,2020-01-07,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-07 10:14:00,2020-01-07,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-07 10:15:00,2020-01-07,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-07 10:16:00,2020-01-07,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-07 10:17:00,2020-01-07,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-07 10:18:00,2020-01-07,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-07 10:19:00,2020-01-07,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-07 10:20:00,2020-01-07,105.0,106.0,104.0,105.0,3000.0,2900.0,True
2020-01-07 10:21:00,2020-01-07,105.5,106.5,104.5,105.5,3000.0,2900.0,True
2020-01-07 10:22:00,2020-01-07,106.0,107.0,105.0,106.0,3000.0,2900.0,True
2020-01-07 10:23:00,2020-01-07,106.5,107.5,105.5,106.5,3000.0,2900.0,True
2020-01-07 10:24:00,2020-01-07,107.0,108.0,106.0,107.0,3000.0,2900.0,True
2020-01-07 10:25:00,2020-01-07,107.5,108.5,106.5,107.5,3000.0,2900.0,True
2020-01-07 10:26:00,2020-01-07,108.0,109.0,107.0,108.0,3000.0,2900.0,True
2020-01-07 10:27:00,2020-01-07,108.5,109.5,107.5,108.5,3000.0,2900.0,True
2020-01-07 10:28:00,2020-01-07,109.0,110.0,108.0,109.0,3000.0,2900.0,True
2020-01-07 10:29:00,2020-01-07,109.5,110.5,108.5,109.5,3000.0,2900.0,True
2020-01-07 10:30:00,2020-01-07,110.0,111.0,109.0,110.0,3000.0,2900.0,True
2020-01-07 10:31:00,2020-01-07,110.5,111.5,109.5,110.5,3000.0,2900.0,True
2020-01-07 10:32:00,2020-01-07,111.0,112.0,110.0,111.0,3000.0,2900.0,True
2020-01-07 10:33:00,2020-01-07,111.5,112.5,110.5,111.5,3000.0,2900.0,True
2020-01-07 10:34:00,2020-01-07,112.0,113.0,111.0,112.0,3000.0,2900.0,True
2020-01-07 10:35:00,2020-01-07,112.5,113.5,111.5,112.5,3000.0,2900.0,True
2020-01-07 10:36:00,2020-01-07,113.0,114.0,112.0,113.0,3000.0,2900.0,True
2020-01-07 10:37:00,2020-01-07,113.5,114.5,112.5,113.5,3000.0,2900.0,True
2020-01-07 10:38:00,2020-01-07,114.0,115.0,113.0,114.0,3000.0,2900.0,True
2020-01-07 10:39:00,2020-01-07,114.5,115.5,113.5,114.5,3000.0,2900.0,True
2020-01-07 10:40:00,2020-01-07,105.0,106.0,104.0,105.0,3000.0,2900.0,True
